id,activitydate,totalsleeprecords,totalminutesasleep,totaltimeinbed,totalsteps,totaldistance,trackerdistance,loggedactivitiesdistance,veryactivedistance,moderatelyactivedistance,lightactivedistance,sedentaryactivedistance,veryactiveminutes,fairlyactiveminutes,lightlyactiveminutes,sedentaryminutes,calories,steptotal,avg_intensity_night,avg_intensity_morning,avg_intensity_afternoon,avg_intensity_evening,avg_intensity_late_night,max_intensity_night,max_intensity_morning,max_intensity_afternoon,max_intensity_evening,max_intensity_late_night,avg_mets,max_mets,min_mets,avg_heart_rate,max_heart_rate,min_heart_rate
4558609924,2016-05-11,,,,9108,6.01999998092651,6.01999998092651,0.0,0.259999990463257,1.82000005245209,3.94000005722046,0.0,4,31,324,1081,2131,9108,2.5,10.166666666666666,33.4,23.2,19.5,10.0,27.0,90.0,39.0,21.0,15.988194444444444,74.0,0.0,74.92423536717901,138.0,44.0
4558609924,2016-05-12,,,,6307,4.17000007629395,4.17000007629395,0.0,0.0,0.0,4.17000007629395,0.0,0,0,247,736,1452,6307,0.0,18.333333333333332,30.5,,,0.0,35.0,36.0,,,15.7875,56.0,10.0,79.67777199375325,117.0,54.0
4702921684,2016-04-12,1.0,425.0,439.0,7213,5.88000011444092,5.88000011444092,0.0,0.0,0.0,5.84999990463257,0.0,0,0,263,718,2947,7213,0.16666666666666666,17.833333333333332,6.0,22.8,5.5,1.0,25.0,11.0,31.0,11.0,14.61111111111111,72.0,10.0,,,
4702921684,2016-04-13,2.0,400.0,430.0,6877,5.57999992370605,5.57999992370605,0.0,0.0,0.0,5.57999992370605,0.0,0,0,258,777,2898,6877,1.3333333333333333,7.833333333333333,5.6,28.2,17.0,8.0,14.0,11.0,45.0,33.0,14.36111111111111,66.0,10.0,,,
4702921684,2016-04-14,1.0,384.0,415.0,7860,6.36999988555908,6.36999988555908,0.0,0.0,0.0,6.36999988555908,0.0,0,0,271,772,2984,7860,0.16666666666666666,10.833333333333334,14.8,22.8,8.5,1.0,24.0,22.0,31.0,17.0,14.797222222222222,72.0,10.0,,,
4702921684,2016-04-15,1.0,253.0,257.0,6506,5.28000020980835,5.28000020980835,0.0,0.0700000002980232,0.419999986886978,4.78999996185303,0.0,1,8,256,944,2896,6506,0.0,6.5,12.6,29.8,12.0,0.0,18.0,32.0,45.0,20.0,14.358333333333333,68.0,10.0,,,
4702921684,2016-04-16,2.0,382.0,406.0,11140,9.02999973297119,9.02999973297119,0.0,0.239999994635582,1.25,7.53999996185303,0.0,3,24,335,556,3328,11140,0.8333333333333334,20.0,27.6,25.8,0.0,3.0,41.0,39.0,39.0,0.0,16.469444444444445,76.0,10.0,,,
4702921684,2016-04-17,1.0,591.0,612.0,12692,10.289999961853,10.289999961853,0.0,0.959999978542328,3.46000003814697,5.88000011444092,0.0,12,66,302,437,3394,12692,0.0,17.5,54.6,18.4,0.0,0.0,40.0,119.0,29.0,0.0,16.82777777777778,72.0,10.0,,,
4702921684,2016-04-18,1.0,293.0,312.0,9105,7.38000011444092,7.38000011444092,0.0,1.82000005245209,1.49000000953674,4.07000017166138,0.0,22,30,191,890,3013,9105,0.0,8.0,16.4,37.4,0.0,0.0,20.0,29.0,72.0,0.0,14.941666666666666,74.0,10.0,,,
4702921684,2016-04-19,1.0,457.0,487.0,6708,5.44000005722046,5.44000005722046,0.0,0.879999995231628,0.370000004768372,4.19000005722046,0.0,10,8,179,757,2812,6708,0.16666666666666666,10.0,12.4,20.4,0.0,1.0,23.0,30.0,27.0,0.0,13.944444444444445,78.0,10.0,,,
4702921684,2016-04-20,1.0,454.0,468.0,8793,7.13000011444092,7.13000011444092,0.0,0.159999996423721,1.23000001907349,5.73000001907349,0.0,2,29,260,717,3061,8793,0.3333333333333333,15.166666666666666,8.0,35.2,7.5,1.0,41.0,11.0,44.0,15.0,15.176388888888889,72.0,10.0,,,
4702921684,2016-04-21,1.0,425.0,434.0,6530,5.30000019073486,5.30000019073486,0.0,0.310000002384186,2.04999995231628,2.94000005722046,0.0,4,41,144,901,2729,6530,0.5,12.5,8.4,23.6,0.0,2.0,47.0,11.0,46.0,0.0,13.531944444444445,68.0,10.0,,,
4702921684,2016-04-22,,,,1664,1.35000002384186,1.35000002384186,0.0,0.0,0.0,1.35000002384186,0.0,0,0,72,1341,2241,1664,0.0,0.0,0.0,11.4,7.5,0.0,0.0,0.0,33.0,15.0,11.113888888888889,56.0,10.0,,,
4702921684,2016-04-23,1.0,465.0,475.0,15126,12.2700004577637,12.2700004577637,0.0,0.759999990463257,3.24000000953674,8.27000045776367,0.0,9,66,408,469,3691,15126,0.0,27.666666666666668,46.6,29.8,9.5,0.0,76.0,62.0,44.0,19.0,18.302777777777777,76.0,10.0,,,
4702921684,2016-04-24,1.0,480.0,506.0,15050,12.2200002670288,12.2200002670288,0.0,1.20000004768372,5.11999988555908,5.88000011444092,0.0,15,95,281,542,3538,15050,0.16666666666666666,15.333333333333334,51.2,31.6,4.5,1.0,31.0,115.0,53.0,9.0,17.543055555555554,74.0,10.0,,,
4702921684,2016-04-25,1.0,370.0,380.0,9167,7.42999982833862,7.42999982833862,0.0,0.490000009536743,0.819999992847443,6.1100001335144,0.0,6,15,270,730,3064,9167,1.0,8.166666666666666,11.4,36.8,11.0,6.0,22.0,16.0,66.0,22.0,15.172222222222222,72.0,10.0,,,
4702921684,2016-04-26,1.0,421.0,429.0,6108,4.94999980926514,4.94999980926514,0.0,0.0700000002980232,0.349999994039536,4.53999996185303,0.0,1,8,216,765,2784,6108,0.3333333333333333,7.333333333333333,6.6,28.8,6.0,2.0,28.0,11.0,37.0,12.0,13.801388888888889,76.0,10.0,,,
4702921684,2016-04-27,1.0,432.0,449.0,7047,5.71999979019165,5.71999979019165,0.0,0.0900000035762787,0.800000011920929,4.78000020980835,0.0,1,16,238,733,2908,7047,0.3333333333333333,13.333333333333334,8.4,29.2,1.5,2.0,41.0,11.0,58.0,3.0,14.38888888888889,68.0,10.0,,,
4702921684,2016-04-28,1.0,442.0,461.0,9023,7.32000017166138,7.32000017166138,0.0,1.12999999523163,0.419999986886978,5.76999998092651,0.0,14,9,232,738,3033,9023,0.16666666666666666,13.333333333333334,8.4,31.4,6.0,1.0,38.0,17.0,68.0,12.0,15.040277777777778,78.0,10.0,,,
4702921684,2016-04-29,1.0,433.0,447.0,9930,8.05000019073486,8.05000019073486,0.0,1.05999994277954,0.920000016689301,6.07000017166138,0.0,12,19,267,692,3165,9930,0.0,12.166666666666666,16.8,33.8,7.5,0.0,32.0,35.0,46.0,15.0,15.691666666666666,86.0,10.0,,,
4702921684,2016-04-30,1.0,479.0,501.0,10144,8.22999954223633,8.22999954223633,0.0,0.319999992847443,2.02999997138977,5.88000011444092,0.0,4,36,263,728,3115,10144,0.0,25.333333333333332,37.2,1.8,0.0,0.0,69.0,49.0,9.0,0.0,15.447222222222223,70.0,10.0,,,
4702921684,2016-05-01,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,,,
4702921684,2016-05-02,,,,7245,5.92000007629395,5.92000007629395,0.0,0.379999995231628,1.74000000953674,3.75999999046326,0.0,5,40,195,1131,2859,7245,0.0,0.0,11.0,43.4,9.0,0.0,0.0,13.0,65.0,18.0,14.17361111111111,74.0,10.0,,,
4702921684,2016-05-03,1.0,327.0,373.0,9454,7.67000007629395,7.67000007629395,0.0,0.0,0.0,7.67000007629395,0.0,0,0,313,729,3145,9454,3.1666666666666665,14.0,12.2,26.2,9.0,14.0,39.0,18.0,34.0,18.0,15.584722222222222,72.0,10.0,,,
4702921684,2016-05-04,1.0,412.0,434.0,8161,6.61999988555908,6.61999988555908,0.0,0.340000003576279,0.730000019073486,5.53999996185303,0.0,4,15,251,757,3004,8161,0.6666666666666666,12.5,8.0,30.8,10.0,2.0,31.0,15.0,41.0,20.0,14.893055555555556,78.0,10.0,,,
4702921684,2016-05-05,1.0,414.0,428.0,8614,6.98999977111816,6.98999977111816,0.0,0.670000016689301,0.219999998807907,6.09000015258789,0.0,8,5,241,745,3006,8614,0.3333333333333333,16.666666666666668,6.6,25.4,6.5,1.0,45.0,20.0,30.0,13.0,14.895833333333334,76.0,10.0,,,
4702921684,2016-05-06,1.0,404.0,449.0,6943,5.63000011444092,5.63000011444092,0.0,0.0799999982118607,0.660000026226044,4.86999988555908,0.0,1,16,207,682,2859,6943,0.6666666666666666,14.0,11.4,19.4,0.0,2.0,34.0,21.0,36.0,0.0,14.161111111111111,70.0,10.0,,,
4702921684,2016-05-07,1.0,520.0,543.0,14370,11.6499996185303,11.6499996185303,0.0,0.370000004768372,2.30999994277954,8.97000026702881,0.0,5,46,439,577,3683,14370,0.16666666666666666,36.833333333333336,35.2,29.4,0.5,1.0,55.0,43.0,50.0,1.0,18.2625,66.0,10.0,,,
4702921684,2016-05-07,1.0,520.0,543.0,14370,11.6499996185303,11.6499996185303,0.0,0.370000004768372,2.30999994277954,8.97000026702881,0.0,5,46,439,577,3683,14370,0.16666666666666666,36.833333333333336,35.2,29.4,0.5,1.0,55.0,43.0,50.0,1.0,18.2625,66.0,10.0,,,
4702921684,2016-05-08,,,,12857,10.4300003051758,10.4300003051758,0.0,0.680000007152557,6.21000003814697,3.53999996185303,0.0,9,125,192,1019,3287,12857,0.0,12.333333333333334,66.8,11.4,2.0,0.0,55.0,89.0,18.0,4.0,16.29722222222222,64.0,10.0,,,
4702921684,2016-05-09,1.0,435.0,458.0,8232,6.67999982833862,6.67999982833862,0.0,0.0,0.569999992847443,6.09999990463257,0.0,0,12,253,746,2990,8232,0.0,15.166666666666666,11.2,23.2,7.0,0.0,37.0,15.0,29.0,12.0,14.827777777777778,68.0,10.0,,,
4702921684,2016-05-10,1.0,416.0,431.0,10613,8.60999965667725,8.60999965667725,0.0,0.0799999982118607,1.87999999523163,6.65000009536743,0.0,1,37,262,701,3172,10613,0.0,15.833333333333334,9.2,37.2,6.0,0.0,48.0,21.0,68.0,12.0,15.729166666666666,76.0,10.0,,,
4702921684,2016-05-11,1.0,354.0,366.0,9810,7.96000003814697,7.96000003814697,0.0,0.779999971389771,2.16000008583069,4.98000001907349,0.0,10,41,235,784,3069,9810,0.5,14.666666666666666,12.4,34.8,10.0,3.0,44.0,25.0,82.0,20.0,15.219444444444445,72.0,10.0,,,
4702921684,2016-05-12,1.0,404.0,442.0,2752,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.23000001907349,0.0,0,0,68,241,1240,2752,0.3333333333333333,13.2,,,,1.0,22.0,,,,13.215151515151515,70.0,10.0,,,
5553957443,2016-04-12,1.0,441.0,464.0,11596,7.57000017166138,7.57000017166138,0.0,1.37000000476837,0.790000021457672,5.40999984741211,0.0,19,13,277,767,2026,11596,0.16666666666666666,16.666666666666668,17.8,24.2,24.5,1.0,47.0,58.0,27.0,35.0,15.359722222222222,66.0,10.0,64.36511350059737,106.0,50.0
5553957443,2016-04-13,2.0,455.0,488.0,4832,3.16000008583069,3.16000008583069,0.0,0.0,0.0,3.16000008583069,0.0,0,0,226,647,1718,4832,0.5,4.666666666666667,11.4,24.0,9.0,3.0,11.0,25.0,39.0,18.0,13.027083333333334,66.0,10.0,61.483418208918145,95.0,47.0
5553957443,2016-04-14,1.0,357.0,418.0,17022,11.1199998855591,11.1199998855591,0.0,4.0,2.45000004768372,4.67000007629395,0.0,61,41,256,693,2324,17022,2.6666666666666665,16.333333333333332,33.4,44.2,9.5,9.0,51.0,95.0,144.0,15.0,17.622222222222224,78.0,10.0,72.56047167909696,133.0,51.0
5553957443,2016-04-15,1.0,377.0,409.0,16556,10.8599996566772,10.8599996566772,0.0,4.15999984741211,1.98000001907349,4.71000003814697,0.0,58,38,239,689,2254,16556,0.5,33.666666666666664,40.6,12.6,9.0,1.0,75.0,84.0,23.0,17.0,17.090972222222224,68.0,10.0,69.0200328407225,123.0,50.0
5553957443,2016-04-16,2.0,651.0,686.0,5771,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,288,521,1831,5771,0.8333333333333334,4.833333333333333,21.2,23.4,15.5,2.0,21.0,37.0,41.0,16.0,13.881944444444445,46.0,10.0,66.0213644088371,116.0,50.0
5553957443,2016-04-17,1.0,350.0,402.0,655,0.430000007152557,0.430000007152557,0.0,0.0,0.0,0.430000007152557,0.0,0,0,46,943,1397,655,5.833333333333333,0.3333333333333333,0.0,0.0,4.5,19.0,2.0,0.0,0.0,7.0,10.597222222222221,36.0,10.0,59.37717466945024,84.0,49.0
5553957443,2016-04-18,2.0,520.0,541.0,3727,2.4300000667572,2.4300000667572,0.0,0.0,0.0,2.4300000667572,0.0,0,0,206,622,1683,3727,0.5,9.666666666666666,11.4,17.4,0.5,1.0,20.0,25.0,31.0,1.0,12.761111111111111,52.0,10.0,65.3844028632425,91.0,53.0
5553957443,2016-04-19,1.0,357.0,410.0,15482,10.1099996566772,10.1099996566772,0.0,4.28000020980835,1.6599999666214,4.17999982833862,0.0,69,28,249,756,2284,15482,1.1666666666666667,18.666666666666668,51.2,25.6,4.5,6.0,42.0,106.0,56.0,9.0,17.316666666666666,72.0,10.0,74.88753310631857,128.0,49.0
5553957443,2016-04-20,1.0,658.0,678.0,2713,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.76999998092651,0.0,0,0,148,598,1570,2713,1.0,2.8333333333333335,12.6,9.0,8.5,2.0,5.0,23.0,22.0,16.0,11.902777777777779,52.0,10.0,60.040417526398834,84.0,48.0
5553957443,2016-04-21,1.0,399.0,431.0,12346,8.0600004196167,8.0600004196167,0.0,2.95000004768372,2.16000008583069,2.96000003814697,0.0,47,42,177,801,2066,12346,1.3333333333333333,16.333333333333332,3.6,50.6,12.5,6.0,46.0,9.0,104.0,22.0,15.665972222222223,68.0,10.0,71.33225337951068,127.0,49.0
5553957443,2016-04-22,1.0,322.0,353.0,11682,7.63000011444092,7.63000011444092,0.0,1.37999999523163,0.629999995231628,5.59999990463257,0.0,25,16,270,781,2105,11682,1.6666666666666667,16.333333333333332,30.4,18.8,11.5,9.0,44.0,75.0,28.0,15.0,15.95486111111111,72.0,10.0,70.42847711267606,128.0,51.0
5553957443,2016-04-23,2.0,631.0,725.0,4112,2.69000005722046,2.69000005722046,0.0,0.0,0.0,2.6800000667572,0.0,0,0,272,443,1776,4112,3.8333333333333335,1.3333333333333333,9.0,28.8,26.0,17.0,4.0,27.0,35.0,32.0,13.465972222222222,38.0,10.0,67.07407854984895,94.0,52.0
5553957443,2016-04-24,2.0,553.0,640.0,1807,1.17999994754791,1.17999994754791,0.0,0.0,0.0,1.17999994754791,0.0,0,0,104,582,1507,1807,2.8333333333333335,3.5,2.8,10.2,0.5,9.0,11.0,6.0,17.0,1.0,11.428472222222222,38.0,10.0,63.97276314114802,92.0,50.0
5553957443,2016-04-25,1.0,433.0,468.0,10946,7.19000005722046,7.19000005722046,0.0,2.9300000667572,0.569999992847443,3.69000005722046,0.0,51,11,201,732,2033,10946,0.5,16.833333333333332,29.2,24.4,2.0,3.0,60.0,105.0,50.0,4.0,15.413194444444445,70.0,10.0,72.04626295690126,132.0,52.0
5553957443,2016-04-26,1.0,412.0,453.0,11886,7.76000022888184,7.76000022888184,0.0,2.36999988555908,0.930000007152557,4.46000003814697,0.0,40,18,238,750,2093,11886,0.5,18.166666666666668,26.2,23.6,16.5,1.0,55.0,100.0,51.0,28.0,15.874305555555555,70.0,10.0,73.01322425193321,128.0,53.0
5553957443,2016-04-27,1.0,347.0,391.0,10538,6.88000011444092,6.88000011444092,0.0,1.13999998569489,1.0,4.73999977111816,0.0,16,16,206,745,1922,10538,0.5,15.666666666666666,7.6,30.2,0.0,1.0,38.0,12.0,92.0,0.0,14.572222222222223,68.0,10.0,65.07076392877657,104.0,49.0
5553957443,2016-04-28,1.0,421.0,457.0,11393,7.63000011444092,7.63000011444092,0.0,3.71000003814697,0.75,3.17000007629395,0.0,49,13,165,727,1999,11393,0.6666666666666666,15.333333333333334,38.0,10.2,0.5,2.0,42.0,115.0,22.0,1.0,15.159722222222221,88.0,10.0,71.07164801404433,149.0,51.0
5553957443,2016-04-29,1.0,450.0,495.0,12764,8.32999992370605,8.32999992370605,0.0,2.78999996185303,0.639999985694885,4.90999984741211,0.0,46,15,270,709,2169,12764,1.3333333333333333,37.166666666666664,21.6,16.2,9.0,5.0,107.0,65.0,26.0,17.0,16.449305555555554,90.0,10.0,73.07417008111047,156.0,50.0
5553957443,2016-04-30,2.0,775.0,843.0,1202,0.779999971389771,0.779999971389771,0.0,0.0,0.0,0.779999971389771,0.0,0,0,84,506,1463,1202,0.16666666666666666,1.8333333333333333,2.6,8.0,9.5,1.0,8.0,8.0,24.0,13.0,11.09375,32.0,10.0,65.77999501122474,89.0,49.0
5553957443,2016-05-01,2.0,622.0,686.0,5164,3.36999988555908,3.36999988555908,0.0,0.0,0.0,3.36999988555908,0.0,0,0,237,436,1747,5164,0.8333333333333334,11.833333333333334,16.4,14.8,2.5,5.0,33.0,40.0,32.0,5.0,13.246527777777779,60.0,10.0,66.54344989561586,116.0,49.0
5553957443,2016-05-02,1.0,409.0,471.0,9769,6.38000011444092,6.38000011444092,0.0,1.05999994277954,0.409999996423721,4.90000009536743,0.0,23,9,227,724,1996,9769,0.5,15.833333333333334,22.2,20.6,1.0,2.0,34.0,94.0,51.0,2.0,15.19513888888889,68.0,10.0,72.59142652035689,125.0,50.0
5553957443,2016-05-03,1.0,380.0,429.0,12848,8.39000034332275,8.39000034332275,0.0,1.5,1.20000004768372,5.67999982833862,0.0,26,29,247,812,2116,12848,3.5,12.333333333333334,16.8,35.2,14.0,14.0,41.0,64.0,72.0,17.0,16.091666666666665,80.0,10.0,69.95312333155366,134.0,50.0
5553957443,2016-05-04,1.0,447.0,470.0,4249,2.76999998092651,2.76999998092651,0.0,0.0,0.0,2.76999998092651,0.0,0,0,224,651,1698,4249,2.0,3.1666666666666665,15.4,21.8,3.5,11.0,6.0,24.0,30.0,7.0,12.925694444444444,58.0,10.0,61.67218347322378,108.0,47.0
5553957443,2016-05-05,1.0,419.0,464.0,14331,9.51000022888184,9.51000022888184,0.0,3.4300000667572,1.6599999666214,4.42999982833862,0.0,44,29,241,692,2156,14331,0.3333333333333333,18.166666666666668,22.2,37.6,10.5,1.0,45.0,80.0,87.0,20.0,16.408333333333335,108.0,10.0,69.4014172571905,165.0,49.0
5553957443,2016-05-06,1.0,400.0,434.0,9632,6.28999996185303,6.28999996185303,0.0,1.51999998092651,0.540000021457672,4.23000001907349,0.0,21,9,229,761,1916,9632,1.0,18.333333333333332,6.2,28.2,11.0,4.0,52.0,17.0,56.0,22.0,14.57986111111111,72.0,10.0,63.165196696066076,104.0,51.0
5553957443,2016-05-07,1.0,442.0,470.0,1868,1.22000002861023,1.22000002861023,0.0,0.0,0.0,1.22000002861023,0.0,0,0,96,902,1494,1868,0.16666666666666666,1.0,0.4,11.0,16.0,1.0,6.0,2.0,20.0,19.0,11.372222222222222,81.0,10.0,63.02644230769231,140.0,51.0
5553957443,2016-05-08,1.0,568.0,608.0,6083,4.0,4.0,0.0,0.219999998807907,0.469999998807907,3.29999995231628,0.0,3,8,210,505,1762,6083,0.6666666666666666,5.5,19.4,20.0,0.5,3.0,23.0,35.0,37.0,1.0,13.413194444444445,68.0,10.0,65.5694360947457,110.0,51.0
5553957443,2016-05-09,1.0,453.0,494.0,11611,7.57999992370605,7.57999992370605,0.0,2.13000011444092,0.889999985694885,4.55999994277954,0.0,59,22,251,667,2272,11611,0.8333333333333334,20.833333333333332,18.4,48.2,4.5,3.0,42.0,83.0,99.0,9.0,17.294444444444444,92.0,10.0,76.65612883984491,149.0,51.0
5553957443,2016-05-10,1.0,418.0,443.0,16358,10.710000038147,10.710000038147,0.0,3.86999988555908,1.61000001430511,5.19999980926514,0.0,61,40,265,707,2335,16358,0.6666666666666666,33.333333333333336,25.0,30.6,23.0,4.0,102.0,103.0,60.0,25.0,17.775694444444444,74.0,10.0,76.83269438710312,133.0,53.0
5553957443,2016-05-11,1.0,463.0,486.0,4926,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.22000002861023,0.0,0,0,195,628,1693,4926,1.0,8.166666666666666,14.6,13.2,0.5,5.0,20.0,25.0,21.0,1.0,12.885416666666666,60.0,10.0,65.40050890585242,103.0,54.0
5553957443,2016-05-12,1.0,438.0,475.0,3121,2.03999996185303,2.03999996185303,0.0,0.579999983310699,0.400000005960464,1.05999994277954,0.0,8,6,48,222,741,3121,1.5,18.75,,,,4.0,54.0,,,,13.061666666666667,64.0,10.0,64.19532265049806,107.0,54.0
5577150313,2016-04-12,1.0,419.0,438.0,8135,6.07999992370605,6.07999992370605,0.0,3.59999990463257,0.379999995231628,2.09999990463257,0.0,86,16,140,728,3405,8135,0.5,40.166666666666664,13.8,23.0,1.0,3.0,126.0,52.0,79.0,2.0,18.354861111111113,124.0,10.0,65.65607369027059,154.0,41.0
5577150313,2016-04-13,1.0,432.0,458.0,5077,3.78999996185303,3.78999996185303,0.0,0.319999992847443,0.219999998807907,3.25,0.0,15,11,144,776,2551,5077,1.3333333333333333,16.166666666666668,0.0,21.2,0.0,4.0,49.0,0.0,62.0,0.0,13.754861111111111,84.0,10.0,59.7035779576913,121.0,44.0
5577150313,2016-04-14,1.0,477.0,497.0,8596,6.42000007629395,6.42000007629395,0.0,3.32999992370605,0.310000002384186,2.77999997138977,0.0,118,30,176,662,4022,8596,2.5,37.0,57.8,12.6,0.5,11.0,116.0,134.0,29.0,1.0,22.086111111111112,138.0,10.0,76.83571282888028,172.0,43.0
5577150313,2016-04-15,1.0,392.0,413.0,12087,9.07999992370605,9.07999992370605,0.0,3.92000007629395,1.60000002384186,3.55999994277954,0.0,115,54,199,695,4005,12087,3.6666666666666665,36.5,33.4,48.0,2.0,16.0,113.0,71.0,92.0,4.0,21.98611111111111,121.0,10.0,73.68219516499029,157.0,39.0
5577150313,2016-04-16,1.0,406.0,445.0,14269,10.6599998474121,10.6599998474121,0.0,6.6399998664856,1.27999997138977,2.73000001907349,0.0,184,56,158,472,4274,14269,1.5,55.166666666666664,74.6,21.6,0.5,4.0,114.0,180.0,54.0,1.0,23.461805555555557,100.0,10.0,69.84255028980566,136.0,43.0
5577150313,2016-04-17,1.0,549.0,583.0,12231,9.14000034332275,9.14000034332275,0.0,5.98000001907349,0.829999983310699,2.3199999332428,0.0,200,37,159,525,4552,12231,1.0,63.666666666666664,64.4,24.4,0.5,3.0,99.0,152.0,56.0,1.0,25.016666666666666,138.0,10.0,71.11754189944133,174.0,40.0
5577150313,2016-04-18,1.0,527.0,553.0,9893,7.3899998664856,7.3899998664856,0.0,4.8600001335144,0.720000028610229,1.82000005245209,0.0,114,32,130,623,3625,9893,0.16666666666666666,54.666666666666664,10.6,30.4,1.0,1.0,172.0,21.0,68.0,2.0,19.917361111111113,122.0,10.0,68.649090276973,165.0,41.0
5577150313,2016-04-19,1.0,449.0,465.0,12574,9.42000007629395,9.42000007629395,0.0,7.01999998092651,0.639999985694885,1.75999999046326,0.0,108,23,111,733,3501,12574,0.0,33.0,31.4,24.6,1.5,0.0,115.0,81.0,105.0,2.0,19.241666666666667,124.0,10.0,70.46025152878735,159.0,42.0
5577150313,2016-04-20,1.0,447.0,480.0,8330,6.21999979019165,6.21999979019165,0.0,4.11999988555908,0.340000003576279,1.75999999046326,0.0,87,16,113,773,3192,8330,0.5,40.166666666666664,14.4,16.6,3.5,1.0,124.0,30.0,41.0,5.0,17.54375,98.0,10.0,69.17306809487376,135.0,45.0
5577150313,2016-04-21,1.0,414.0,437.0,10830,8.09000015258789,8.09000015258789,0.0,3.65000009536743,1.6599999666214,2.77999997138977,0.0,110,74,175,670,4018,10830,0.5,46.833333333333336,42.8,29.0,5.0,1.0,154.0,88.0,71.0,10.0,22.083333333333332,134.0,10.0,72.31130021769246,168.0,43.0
5577150313,2016-04-22,1.0,338.0,366.0,9172,6.84999990463257,6.84999990463257,0.0,2.42000007629395,0.790000021457672,3.29999995231628,0.0,62,30,200,823,3329,9172,4.833333333333333,36.5,7.8,22.2,24.0,20.0,126.0,29.0,39.0,40.0,18.04652777777778,94.0,10.0,64.64848702308336,132.0,43.0
5577150313,2016-04-23,1.0,384.0,402.0,7638,5.71000003814697,5.71000003814697,0.0,1.21000003814697,0.360000014305115,4.1399998664856,0.0,24,24,223,627,3152,7638,0.6666666666666666,19.333333333333332,22.0,22.2,1.0,2.0,41.0,71.0,32.0,1.0,17.31736111111111,126.0,10.0,65.07899988261534,171.0,40.0
5577150313,2016-04-24,1.0,543.0,615.0,15764,11.7799997329712,11.7799997329712,0.0,7.65000009536743,2.15000009536743,1.98000001907349,0.0,210,65,141,425,4392,15764,1.1666666666666667,58.166666666666664,60.0,48.2,2.0,4.0,170.0,159.0,126.0,2.0,24.1375,96.0,10.0,72.2686495562485,131.0,40.0
5577150313,2016-04-25,1.0,421.0,461.0,6393,4.78000020980835,4.78000020980835,0.0,1.35000002384186,0.670000016689301,2.75999999046326,0.0,61,38,214,743,3374,6393,1.6666666666666667,47.333333333333336,18.6,16.8,1.0,7.0,122.0,29.0,49.0,2.0,18.544444444444444,92.0,10.0,67.54545454545455,125.0,43.0
5577150313,2016-04-26,1.0,354.0,377.0,5325,3.98000001907349,3.98000001907349,0.0,0.850000023841858,0.649999976158142,2.47000002861023,0.0,38,32,181,759,3088,5325,10.666666666666666,22.166666666666668,17.8,14.4,0.5,60.0,81.0,36.0,42.0,1.0,16.974305555555556,82.0,10.0,65.35988133272478,122.0,40.0
5577150313,2016-04-27,1.0,424.0,452.0,6805,5.1399998664856,5.1399998664856,0.0,1.80999994277954,0.400000005960464,2.9300000667572,0.0,63,16,190,773,3294,6805,2.0,31.833333333333332,11.4,28.8,3.5,11.0,127.0,22.0,97.0,6.0,18.102777777777778,92.0,10.0,66.42827775239836,130.0,42.0
5577150313,2016-04-28,1.0,361.0,372.0,9841,7.42999982833862,7.42999982833862,0.0,3.25,1.16999995708466,3.00999999046326,0.0,99,51,141,692,3580,9841,4.166666666666667,42.666666666666664,21.6,30.2,0.0,23.0,115.0,42.0,82.0,0.0,19.676388888888887,132.0,10.0,70.68770690796734,171.0,40.0
5577150313,2016-04-29,1.0,459.0,485.0,7924,5.92000007629395,5.92000007629395,0.0,2.83999991416931,0.610000014305115,2.47000002861023,0.0,97,36,165,739,3544,7924,0.6666666666666666,38.0,6.8,51.6,2.0,2.0,107.0,15.0,129.0,4.0,19.480555555555554,106.0,10.0,66.26641414141415,141.0,42.0
5577150313,2016-04-30,1.0,412.0,433.0,12363,9.23999977111816,9.23999977111816,0.0,5.82999992370605,0.790000021457672,2.60999989509583,0.0,207,45,163,621,4501,12363,0.16666666666666666,49.5,45.6,67.6,5.0,1.0,160.0,89.0,176.0,7.0,24.736805555555556,102.0,10.0,71.55549407989378,138.0,41.0
5577150313,2016-05-01,1.0,379.0,398.0,13368,9.98999977111816,9.98999977111816,0.0,5.30999994277954,1.44000005722046,3.24000000953674,0.0,194,72,178,499,4546,13368,0.5,88.83333333333333,31.2,42.2,0.5,2.0,173.0,76.0,98.0,1.0,24.986805555555556,106.0,10.0,73.70357503081924,140.0,44.0
5577150313,2016-05-02,2.0,525.0,553.0,7439,5.55999994277954,5.55999994277954,0.0,1.12000000476837,0.349999994039536,4.07000017166138,0.0,37,20,235,732,3014,7439,0.6666666666666666,39.0,17.8,10.8,2.5,3.0,118.0,28.0,25.0,3.0,16.563194444444445,96.0,10.0,64.60946601941748,128.0,43.0
